Model,Data Stage,Item ID,Original Item ID,Inventory,Run,Response Class,Completion Status,Reasoning Source,Has Figure,Number of Figures,Confidence Raw,Confidence Normalized,AC,RC,Rep,Rep-LM,AD,CB,SRF,SRF-sub,CI,AT,CQ,EVAL,ML
Gemini 3.1 Pro Preview,main item,FCI-22,,FCI,2,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,FCI-22,,FCI,3,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,FCI-22,,FCI,4,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,FCI-22,,FCI,5,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,FCI-23,,FCI,1,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,FCI-23,,FCI,2,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,FCI-23,,FCI,3,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,FCI-23,,FCI,4,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,FCI-23,,FCI,5,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,FCI-24,,FCI,1,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,FCI-24,,FCI,2,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,FCI-24,,FCI,3,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,FCI-24,,FCI,4,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,FCI-24,,FCI,5,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,FCI-25,,FCI,1,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Gemini 3.1 Pro Preview,main item,FCI-25,,FCI,2,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Gemini 3.1 Pro Preview,main item,FCI-25,,FCI,3,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Gemini 3.1 Pro Preview,main item,FCI-25,,FCI,4,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Gemini 3.1 Pro Preview,main item,FCI-25,,FCI,5,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Gemini 3.1 Pro Preview,main item,FCI-26,,FCI,1,class_2,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Gemini 3.1 Pro Preview,main item,FCI-26,,FCI,2,class_2,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Gemini 3.1 Pro Preview,main item,FCI-26,,FCI,3,class_2,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Gemini 3.1 Pro Preview,main item,FCI-26,,FCI,4,class_2,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Gemini 3.1 Pro Preview,main item,FCI-26,,FCI,5,class_2,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Gemini 3.1 Pro Preview,main item,FCI-27,,FCI,1,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Gemini 3.1 Pro Preview,main item,FCI-27,,FCI,2,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Gemini 3.1 Pro Preview,main item,FCI-27,,FCI,3,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Gemini 3.1 Pro Preview,main item,FCI-27,,FCI,4,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Gemini 3.1 Pro Preview,main item,FCI-27,,FCI,5,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Gemini 3.1 Pro Preview,main item,FCI-28,,FCI,1,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,FCI-28,,FCI,2,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,FCI-28,,FCI,3,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,FCI-28,,FCI,4,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,FCI-28,,FCI,5,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,FCI-29,,FCI,1,class_2,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Gemini 3.1 Pro Preview,main item,FCI-29,,FCI,2,class_2,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Gemini 3.1 Pro Preview,main item,FCI-29,,FCI,3,class_2,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Gemini 3.1 Pro Preview,main item,FCI-29,,FCI,4,class_2,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Gemini 3.1 Pro Preview,main item,FCI-29,,FCI,5,class_2,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Gemini 3.1 Pro Preview,main item,FCI-30,,FCI,1,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Gemini 3.1 Pro Preview,main item,FCI-30,,FCI,2,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Gemini 3.1 Pro Preview,main item,FCI-30,,FCI,3,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Gemini 3.1 Pro Preview,main item,FCI-30,,FCI,4,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Gemini 3.1 Pro Preview,main item,FCI-30,,FCI,5,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-01,,BEMA,1,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-01,,BEMA,2,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-01,,BEMA,3,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-01,,BEMA,4,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-01,,BEMA,5,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-02,,BEMA,1,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-02,,BEMA,2,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-02,,BEMA,3,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-02,,BEMA,4,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-02,,BEMA,5,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-03,,BEMA,1,class_1,completed,visible output,true,3,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-03,,BEMA,2,class_1,completed,visible output,true,3,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-03,,BEMA,3,class_1,completed,visible output,true,3,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-03,,BEMA,4,class_1,completed,visible output,true,3,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-03,,BEMA,5,class_1,completed,visible output,true,3,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-04,,BEMA,1,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-04,,BEMA,2,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-04,,BEMA,3,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-04,,BEMA,4,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-04,,BEMA,5,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-05,,BEMA,1,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-05,,BEMA,2,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-05,,BEMA,3,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-05,,BEMA,4,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-05,,BEMA,5,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-06,,BEMA,1,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-06,,BEMA,2,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-06,,BEMA,3,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-06,,BEMA,4,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-06,,BEMA,5,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-07,,BEMA,1,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-07,,BEMA,2,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-07,,BEMA,3,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-07,,BEMA,4,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-07,,BEMA,5,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-08,,BEMA,1,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-08,,BEMA,2,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-08,,BEMA,3,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-08,,BEMA,4,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-08,,BEMA,5,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-09,,BEMA,1,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-09,,BEMA,2,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-09,,BEMA,3,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-09,,BEMA,4,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-09,,BEMA,5,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-10,,BEMA,1,class_3,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-10,,BEMA,2,class_3,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-10,,BEMA,3,class_3,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-10,,BEMA,4,class_3,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-10,,BEMA,5,class_3,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-11,,BEMA,1,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-11,,BEMA,2,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-11,,BEMA,3,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-11,,BEMA,4,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-11,,BEMA,5,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-12,,BEMA,1,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-12,,BEMA,2,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-12,,BEMA,3,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-12,,BEMA,4,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-12,,BEMA,5,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-13,,BEMA,1,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-13,,BEMA,2,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-13,,BEMA,3,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-13,,BEMA,4,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-13,,BEMA,5,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-14,,BEMA,1,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-14,,BEMA,2,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-14,,BEMA,3,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-14,,BEMA,4,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-14,,BEMA,5,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-15,,BEMA,1,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-15,,BEMA,2,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-15,,BEMA,3,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-15,,BEMA,4,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-15,,BEMA,5,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-16,,BEMA,1,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-16,,BEMA,2,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-16,,BEMA,3,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-16,,BEMA,4,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-16,,BEMA,5,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-17,,BEMA,1,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-17,,BEMA,2,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-17,,BEMA,3,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-17,,BEMA,4,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-17,,BEMA,5,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-18,,BEMA,1,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-18,,BEMA,2,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-18,,BEMA,3,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-18,,BEMA,4,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-18,,BEMA,5,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-19,,BEMA,1,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-19,,BEMA,2,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-19,,BEMA,3,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-19,,BEMA,4,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-19,,BEMA,5,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-20,,BEMA,1,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-20,,BEMA,2,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-20,,BEMA,3,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-20,,BEMA,4,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-20,,BEMA,5,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-21,,BEMA,1,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-21,,BEMA,2,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-21,,BEMA,3,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-21,,BEMA,4,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-21,,BEMA,5,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Gemini 3.1 Pro Preview,main item,BEMA-22,,BEMA,1,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
